doc_index,entity_group,entity_text,start,end,full_text
39,POLYMER,sptes - 80,1389,1397,"Sulfonated polyarylenethioethersulfone ( SPTES) copolymers with high proton conductivity ( 100- 215 mS / cm at 65 ° C, 85 % relative humidity) are promising potential proton exchange membrane ( PEM) for fuel cells. Small angle neutron scattering ( SANS) of the hydrated SPTES copolymer membranes at 25 ° C exhibit a nanostructure which can be approximated by correlated polydisperse spherical aggregates containing water molecules with liquid- like ordering ( Percus Yevick approximation) and large scale water pockets. The ionic domain radius and the volume packing density of the aggregates present in the hydrated SPTES copolymer membranes at 25 ° C increased with increasing degree of sulfonation. SPTES-80 with highest degree of sulfonation ( 71.6 %) showed a Guinier plateau at the very low q range ( q < 1 x 10^{-4} 1 / Å) indicating presence of isolated large scale morphology ( R_{g} = 1.3 ± 0.18 micron). The radius of spherical ionic aggregates present in the hydrated SPTES-50 and SPTES-60 copolymer membranes increased with increasing temperature to 55 ° C, but the large scale morphology changed to a fractal network. Further increase of the sulfonation degree to 63.3 % and 71.6 % ( SPTES-70 and SPTES-80) resulted in a substantial morphology change of the spherical aggregates to an irregular bicontinuous hydrophobic / hydrophilic morphology for the hydrated SPTES-70 and SPTES-80 copolymer membranes at 55 ° C. Presence of ionic maxima followed by a power law decay of -4 for SPTES-70 and SPTES-80 copolymer membranes was attributed to the bicontinuous phase morphology at high degree of sulfonation and elevated temperature ( 55 ° C). The disruption of the larger scale fractal morphology was characterized by significant decrease in the intermediate scattering intensity. Hydrophobic and hydrophilic domains were separated distinctly by sulfonic groups at the interface showing as power law decay of -4 for all hydrated SPTES copolymers."
39,POLYMER,sptes - 70,1494,1502,"Sulfonated polyarylenethioethersulfone ( SPTES) copolymers with high proton conductivity ( 100- 215 mS / cm at 65 ° C, 85 % relative humidity) are promising potential proton exchange membrane ( PEM) for fuel cells. Small angle neutron scattering ( SANS) of the hydrated SPTES copolymer membranes at 25 ° C exhibit a nanostructure which can be approximated by correlated polydisperse spherical aggregates containing water molecules with liquid- like ordering ( Percus Yevick approximation) and large scale water pockets. The ionic domain radius and the volume packing density of the aggregates present in the hydrated SPTES copolymer membranes at 25 ° C increased with increasing degree of sulfonation. SPTES-80 with highest degree of sulfonation ( 71.6 %) showed a Guinier plateau at the very low q range ( q < 1 x 10^{-4} 1 / Å) indicating presence of isolated large scale morphology ( R_{g} = 1.3 ± 0.18 micron). The radius of spherical ionic aggregates present in the hydrated SPTES-50 and SPTES-60 copolymer membranes increased with increasing temperature to 55 ° C, but the large scale morphology changed to a fractal network. Further increase of the sulfonation degree to 63.3 % and 71.6 % ( SPTES-70 and SPTES-80) resulted in a substantial morphology change of the spherical aggregates to an irregular bicontinuous hydrophobic / hydrophilic morphology for the hydrated SPTES-70 and SPTES-80 copolymer membranes at 55 ° C. Presence of ionic maxima followed by a power law decay of -4 for SPTES-70 and SPTES-80 copolymer membranes was attributed to the bicontinuous phase morphology at high degree of sulfonation and elevated temperature ( 55 ° C). The disruption of the larger scale fractal morphology was characterized by significant decrease in the intermediate scattering intensity. Hydrophobic and hydrophilic domains were separated distinctly by sulfonic groups at the interface showing as power law decay of -4 for all hydrated SPTES copolymers."
39,POLYMER,sptes - 80,1507,1515,"Sulfonated polyarylenethioethersulfone ( SPTES) copolymers with high proton conductivity ( 100- 215 mS / cm at 65 ° C, 85 % relative humidity) are promising potential proton exchange membrane ( PEM) for fuel cells. Small angle neutron scattering ( SANS) of the hydrated SPTES copolymer membranes at 25 ° C exhibit a nanostructure which can be approximated by correlated polydisperse spherical aggregates containing water molecules with liquid- like ordering ( Percus Yevick approximation) and large scale water pockets. The ionic domain radius and the volume packing density of the aggregates present in the hydrated SPTES copolymer membranes at 25 ° C increased with increasing degree of sulfonation. SPTES-80 with highest degree of sulfonation ( 71.6 %) showed a Guinier plateau at the very low q range ( q < 1 x 10^{-4} 1 / Å) indicating presence of isolated large scale morphology ( R_{g} = 1.3 ± 0.18 micron). The radius of spherical ionic aggregates present in the hydrated SPTES-50 and SPTES-60 copolymer membranes increased with increasing temperature to 55 ° C, but the large scale morphology changed to a fractal network. Further increase of the sulfonation degree to 63.3 % and 71.6 % ( SPTES-70 and SPTES-80) resulted in a substantial morphology change of the spherical aggregates to an irregular bicontinuous hydrophobic / hydrophilic morphology for the hydrated SPTES-70 and SPTES-80 copolymer membranes at 55 ° C. Presence of ionic maxima followed by a power law decay of -4 for SPTES-70 and SPTES-80 copolymer membranes was attributed to the bicontinuous phase morphology at high degree of sulfonation and elevated temperature ( 55 ° C). The disruption of the larger scale fractal morphology was characterized by significant decrease in the intermediate scattering intensity. Hydrophobic and hydrophilic domains were separated distinctly by sulfonic groups at the interface showing as power law decay of -4 for all hydrated SPTES copolymers."
39,POLYMER,sptes,1940,1945,"Sulfonated polyarylenethioethersulfone ( SPTES) copolymers with high proton conductivity ( 100- 215 mS / cm at 65 ° C, 85 % relative humidity) are promising potential proton exchange membrane ( PEM) for fuel cells. Small angle neutron scattering ( SANS) of the hydrated SPTES copolymer membranes at 25 ° C exhibit a nanostructure which can be approximated by correlated polydisperse spherical aggregates containing water molecules with liquid- like ordering ( Percus Yevick approximation) and large scale water pockets. The ionic domain radius and the volume packing density of the aggregates present in the hydrated SPTES copolymer membranes at 25 ° C increased with increasing degree of sulfonation. SPTES-80 with highest degree of sulfonation ( 71.6 %) showed a Guinier plateau at the very low q range ( q < 1 x 10^{-4} 1 / Å) indicating presence of isolated large scale morphology ( R_{g} = 1.3 ± 0.18 micron). The radius of spherical ionic aggregates present in the hydrated SPTES-50 and SPTES-60 copolymer membranes increased with increasing temperature to 55 ° C, but the large scale morphology changed to a fractal network. Further increase of the sulfonation degree to 63.3 % and 71.6 % ( SPTES-70 and SPTES-80) resulted in a substantial morphology change of the spherical aggregates to an irregular bicontinuous hydrophobic / hydrophilic morphology for the hydrated SPTES-70 and SPTES-80 copolymer membranes at 55 ° C. Presence of ionic maxima followed by a power law decay of -4 for SPTES-70 and SPTES-80 copolymer membranes was attributed to the bicontinuous phase morphology at high degree of sulfonation and elevated temperature ( 55 ° C). The disruption of the larger scale fractal morphology was characterized by significant decrease in the intermediate scattering intensity. Hydrophobic and hydrophilic domains were separated distinctly by sulfonic groups at the interface showing as power law decay of -4 for all hydrated SPTES copolymers."
40,POLYMER,tpqsh - cooh - xx,31,46,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,MONOMER,2 - [ bis - ( 4 - hydroxy - phenyl ) - methyl ] - benzoic acid,243,290,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,MONOMER,tp - cooh,293,301,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,MONOMER,"4, 4 ' - bis ( 4 ' - fluoro - 3 ' - trifluoromethylbenzyl ) biphenyl",332,384,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,MONOMER,qbf,387,390,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,MONOMER,"3, 3 ' - disodiumsulfonyl - 4, 4 ' - dichlorodiphenylsulfone",396,446,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,MONOMER,sdcdps,449,455,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,POLYMER,tpqsh - cooh - xx,518,533,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,POLYMER,tpq - cooh,560,569,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,POLYMER,tpqsh - cooh - xx,628,643,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,PROP_NAME,iec,1005,1008,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,PROP_VALUE,1. 38 - 1. 96 mequiv / g,1018,1039,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,PROP_NAME,proton conductivity,1102,1121,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,PROP_VALUE,55 - 116 ms / cm,1124,1139,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
40,PROP_VALUE,56 - 112 ms / cm,1154,1169,"Carboxylic acid functionalized TPQSH- COOH- XX copolymers were synthesized to investigate their proton exchange membrane properties. This new series of copolymers was prepared by copolymerization of a -COOH moiety containing diphenol monomer, 2-[bis-(4-hydroxy- phenyl)-methyl]-benzoic acid ( TP- COOH), with two dihalide monomers, 4,4'-bis(4'-fluoro-3'-trifluoromethylbenzyl)biphenyl ( QBF) and 3,3'-disodiumsulfonyl-4,4'-dichlorodiphenylsulfone ( SDCDPS), in different mole ratios. The structure of the copolymers ( TPQSH- COOH- XX) and of the homopolymer ( TPQ- COOH) was analyzed by spectroscopic techniques. The copolymers TPQSH- COOH- XX with different percentage of -SO_{3}H groups showed in TEM images a clear phase separated morphology with ionic clusters of sizes from 5 to 80 nm. All the -COOH functionalized ionomer membranes showed good mechanical properties with enhanced oxidative stability and high dimensional stability. The membranes exhibited high water uptake and swelling due to high IEC values ( 1.38- 1.96 mequiv / g) and the presence of -COOH groups. The copolymers showed high proton conductivity ( 55- 116 mS / cm at 80 ° C and 56- 112 mS / cm at 90 ° C) under fully hydrated condition."
41,PROP_NAME,electrical conductivity,4,27,"The electrical conductivity of chemically prepared polypyrrole in aqueous solution was found to be strongly dependent on the preparation technique and polymer additive. Owing to the hygroscopic nature of polypyrrole, it is essential to remove residual water. Accordingly, the conductivity can be enhanced by about two orders of magnitude when using a preparation technique that includes a washing treatment with organic solvents and drying under vacuum at elevated temperatures to attain maximum removal of water. Thus, the electrical conductivity of polypyrrole is affected not only by reported factors such as the ratio of oxidant to pyrrole, reaction temperature, and reaction time, but also by the preparation technique. Additionally, a significant enhancement of the conductivity up to 90 S cm^{-1} by using of poly(ethylene glycol) as an additive during the polymerization could be achieved."
41,POLYMER,polypyrrole,51,62,"The electrical conductivity of chemically prepared polypyrrole in aqueous solution was found to be strongly dependent on the preparation technique and polymer additive. Owing to the hygroscopic nature of polypyrrole, it is essential to remove residual water. Accordingly, the conductivity can be enhanced by about two orders of magnitude when using a preparation technique that includes a washing treatment with organic solvents and drying under vacuum at elevated temperatures to attain maximum removal of water. Thus, the electrical conductivity of polypyrrole is affected not only by reported factors such as the ratio of oxidant to pyrrole, reaction temperature, and reaction time, but also by the preparation technique. Additionally, a significant enhancement of the conductivity up to 90 S cm^{-1} by using of poly(ethylene glycol) as an additive during the polymerization could be achieved."
41,POLYMER,polypyrrole,204,215,"The electrical conductivity of chemically prepared polypyrrole in aqueous solution was found to be strongly dependent on the preparation technique and polymer additive. Owing to the hygroscopic nature of polypyrrole, it is essential to remove residual water. Accordingly, the conductivity can be enhanced by about two orders of magnitude when using a preparation technique that includes a washing treatment with organic solvents and drying under vacuum at elevated temperatures to attain maximum removal of water. Thus, the electrical conductivity of polypyrrole is affected not only by reported factors such as the ratio of oxidant to pyrrole, reaction temperature, and reaction time, but also by the preparation technique. Additionally, a significant enhancement of the conductivity up to 90 S cm^{-1} by using of poly(ethylene glycol) as an additive during the polymerization could be achieved."
41,PROP_NAME,conductivity,276,288,"The electrical conductivity of chemically prepared polypyrrole in aqueous solution was found to be strongly dependent on the preparation technique and polymer additive. Owing to the hygroscopic nature of polypyrrole, it is essential to remove residual water. Accordingly, the conductivity can be enhanced by about two orders of magnitude when using a preparation technique that includes a washing treatment with organic solvents and drying under vacuum at elevated temperatures to attain maximum removal of water. Thus, the electrical conductivity of polypyrrole is affected not only by reported factors such as the ratio of oxidant to pyrrole, reaction temperature, and reaction time, but also by the preparation technique. Additionally, a significant enhancement of the conductivity up to 90 S cm^{-1} by using of poly(ethylene glycol) as an additive during the polymerization could be achieved."
41,PROP_NAME,electrical conductivity,524,547,"The electrical conductivity of chemically prepared polypyrrole in aqueous solution was found to be strongly dependent on the preparation technique and polymer additive. Owing to the hygroscopic nature of polypyrrole, it is essential to remove residual water. Accordingly, the conductivity can be enhanced by about two orders of magnitude when using a preparation technique that includes a washing treatment with organic solvents and drying under vacuum at elevated temperatures to attain maximum removal of water. Thus, the electrical conductivity of polypyrrole is affected not only by reported factors such as the ratio of oxidant to pyrrole, reaction temperature, and reaction time, but also by the preparation technique. Additionally, a significant enhancement of the conductivity up to 90 S cm^{-1} by using of poly(ethylene glycol) as an additive during the polymerization could be achieved."
41,POLYMER,polypyrrole,551,562,"The electrical conductivity of chemically prepared polypyrrole in aqueous solution was found to be strongly dependent on the preparation technique and polymer additive. Owing to the hygroscopic nature of polypyrrole, it is essential to remove residual water. Accordingly, the conductivity can be enhanced by about two orders of magnitude when using a preparation technique that includes a washing treatment with organic solvents and drying under vacuum at elevated temperatures to attain maximum removal of water. Thus, the electrical conductivity of polypyrrole is affected not only by reported factors such as the ratio of oxidant to pyrrole, reaction temperature, and reaction time, but also by the preparation technique. Additionally, a significant enhancement of the conductivity up to 90 S cm^{-1} by using of poly(ethylene glycol) as an additive during the polymerization could be achieved."
41,PROP_NAME,conductivity,772,784,"The electrical conductivity of chemically prepared polypyrrole in aqueous solution was found to be strongly dependent on the preparation technique and polymer additive. Owing to the hygroscopic nature of polypyrrole, it is essential to remove residual water. Accordingly, the conductivity can be enhanced by about two orders of magnitude when using a preparation technique that includes a washing treatment with organic solvents and drying under vacuum at elevated temperatures to attain maximum removal of water. Thus, the electrical conductivity of polypyrrole is affected not only by reported factors such as the ratio of oxidant to pyrrole, reaction temperature, and reaction time, but also by the preparation technique. Additionally, a significant enhancement of the conductivity up to 90 S cm^{-1} by using of poly(ethylene glycol) as an additive during the polymerization could be achieved."
